Historico de cotizaciones de YPFD;;;;;;;
;;;;;;;
Fecha Cotización;Apertura;Máximo;Mínimo;Cierre;Cierre ajustado;Volumen Monto;Volumen Nominal
01/31/2019;585.00;607.50;585.00;606.30;606.30;55,775,209.00;93,339.00
01/30/2019;587.00;601.00;587.00;595.55;595.55;37,910,554.20;63,838.00
01/29/2019;567.70;591.45;567.70;589.00;589.00;56,198,081.20;96,063.00
01/28/2019;575.00;575.00;562.00;567.70;567.70;30,341,433.60;53,546.00
01/25/2019;590.00;592.50;574.50;575.45;575.45;33,329,036.60;57,030.00
01/24/2019;568.00;593.00;568.00;591.95;591.95;87,568,520.00;149,252.00
01/23/2019;572.00;580.00;561.05;567.45;567.45;35,771,626.95;62,894.00
01/22/2019;598.50;598.50;562.05;572.15;572.15;81,465,148.80;142,265.00
01/21/2019;575.05;598.00;572.05;596.50;596.50;29,239,252.55;49,939.00
01/18/2019;563.00;583.50;563.00;578.25;578.25;48,231,389.35;83,584.00
01/17/2019;554.35;564.00;550.15;563.25;563.25;40,845,656.35;73,151.00
01/16/2019;535.00;557.00;535.00;554.35;554.35;36,223,742.70;65,750.00
01/15/2019;540.85;548.00;532.00;532.35;532.35;21,957,960.90;40,586.00
01/14/2019;548.90;548.90;532.00;536.60;536.60;22,394,026.05;41,343.00
1/11/2019;534.00;550.00;529.00;549.70;549.70;38,442,897.80;70,847.00
1/10/2019;538.00;544.50;533.50;535.20;535.20;51,412,612.60;95,589.00
1/9/2019;536.50;555.00;536.00;538.50;538.50;47,544,090.00;86,921.00
1/8/2019;540.00;547.00;520.00;536.50;536.50;75,932,934.50;141,699.00
1/7/2019;538.00;548.50;536.00;539.00;539.00;23,357,445.00;42,956.00
1/4/2019;518.70;549.00;518.70;538.55;538.55;36,086,352.20;67,302.00
1/3/2019;515.00;525.00;513.60;518.50;518.50;15,714,579.15;30,199.00
1/2/2019;502.15;525.00;495.00;513.60;513.60;12,297,815.00;23,892.00
12/28/2018;507.00;520.00;493.00;502.15;502.15;25,368,713.05;50,652.00
12/27/2018;500.00;515.95;498.00;502.10;502.10;37,213,815.20;73,921.00
12/26/2018;480.00;505.00;460.00;500.00;500.00;59,374,919.40;122,859.00
12/21/2018;496.00;507.00;475.00;476.60;476.60;28,274,628.25;58,695.00
12/20/2018;510.00;511.00;491.00;495.30;492.25;25,468,357.10;51,004.00
12/19/2018;500.05;521.50;500.05;505.60;502.49;55,010,720.15;106,500.00
12/18/2018;524.00;534.95;505.00;506.85;503.73;38,255,740.75;74,402.00
12/17/2018;535.55;550.05;520.00;523.75;520.52;38,551,858.55;72,175.00
12/14/2018;550.90;554.00;536.00;550.05;546.66;11,708,129.90;21,440.00
12/13/2018;545.00;552.50;530.00;540.00;536.67;16,902,835.05;31,096.00
12/12/2018;542.05;554.85;539.90;540.15;536.82;17,660,018.05;32,124.00
12/11/2018;540.00;560.00;539.00;539.75;536.43;23,595,850.45;42,903.00
12/10/2018;560.00;564.00;545.05;551.75;548.35;18,202,287.85;32,965.00
12/7/2018;582.95;584.00;555.00;561.15;557.69;33,611,967.05;58,536.00
12/6/2018;582.00;583.00;555.00;572.30;568.77;26,148,128.25;45,464.00
12/5/2018;586.00;601.95;585.00;590.30;586.66;14,932,853.25;25,206.00
12/4/2018;575.00;591.70;571.00;585.75;582.14;47,141,753.80;80,301.00
12/3/2018;570.05;586.00;570.00;572.25;568.72;54,352,874.05;94,156.00
11/29/2018;579.00;580.00;562.00;567.15;563.66;16,511,219.50;28,997.00
11/28/2018;555.00;581.95;553.00;579.35;575.78;36,307,936.50;63,978.00
11/27/2018;560.00;581.00;560.00;562.85;559.38;46,892,182.45;82,493.00
11/26/2018;560.00;578.50;556.00;570.15;566.64;48,942,873.55;85,553.00
11/23/2018;540.00;562.00;535.00;560.25;556.80;32,516,609.35;58,929.00
11/22/2018;547.20;549.70;541.00;549.10;545.72;3,463,701.60;6,350.00
11/21/2018;541.75;556.80;541.75;547.20;543.83;27,768,899.35;50,531.00
11/20/2018;550.00;559.90;539.00;540.00;536.67;38,111,075.70;69,393.00
11/16/2018;573.00;586.00;568.05;574.05;570.51;47,473,016.70;81,943.00
11/15/2018;550.50;581.00;550.50;574.05;570.51;34,509,382.15;60,132.00
11/14/2018;535.05;554.90;535.05;550.00;546.61;23,754,419.00;43,465.00
11/13/2018;561.90;561.90;532.00;535.65;532.35;54,261,154.95;99,840.00
11/12/2018;554.95;569.95;551.05;562.75;559.28;33,637,660.10;59,995.00
11/9/2018;551.05;558.50;530.00;545.55;542.19;24,391,933.75;44,681.00
11/8/2018;583.00;584.00;561.00;561.70;558.24;16,544,847.55;28,632.00
11/7/2018;580.00;586.45;570.00;579.55;575.98;29,893,206.20;51,388.00
11/6/2018;578.10;584.95;572.50;575.15;571.61;12,664,229.05;21,844.00
11/5/2018;565.00;579.00;552.00;577.95;574.39;24,159,555.75;42,197.00
11/2/2018;569.95;571.95;552.00;566.05;562.56;32,128,916.25;56,807.00
11/1/2018;550.00;566.00;541.85;564.65;561.17;50,026,524.45;89,782.00
10/31/2018;530.00;547.50;525.00;541.85;538.51;110,821,246.90;204,110.00
10/30/2018;555.00;557.90;543.00;547.95;544.57;42,836,827.00;78,196.00
10/29/2018;555.50;569.95;537.50;550.20;546.81;54,792,483.00;98,222.00
10/26/2018;533.95;563.95;525.00;554.95;551.53;70,560,358.70;127,814.00
10/25/2018;510.00;541.50;510.00;538.90;535.58;68,906,798.80;129,388.00
10/24/2018;510.00;516.30;490.00;499.90;496.82;58,924,815.55;117,792.00
10/23/2018;519.90;525.00;510.00;516.30;513.12;44,437,216.05;85,923.00
10/22/2018;528.45;528.45;501.00;519.60;516.40;44,656,072.05;86,619.00
10/19/2018;526.05;530.00;514.00;529.45;526.19;24,734,565.65;47,179.00
10/18/2018;529.95;532.95;523.00;528.85;525.59;47,996,202.95;90,847.00
10/17/2018;530.50;534.00;525.00;530.35;527.08;25,593,559.85;48,246.00
10/16/2018;550.00;550.00;525.00;530.40;527.13;39,170,598.05;73,512.00
10/12/2018;526.00;550.00;526.00;546.65;543.28;24,607,156.10;45,675.00
10/11/2018;543.00;559.45;520.00;522.65;519.43;43,941,200.30;83,412.00
10/10/2018;560.00;560.00;544.00;544.20;540.85;32,447,098.80;58,976.00
10/9/2018;564.00;570.00;546.00;568.10;564.60;36,085,978.75;64,708.00
10/8/2018;550.00;574.95;545.00;569.95;566.44;38,226,547.35;68,601.00
10/5/2018;572.20;575.00;545.00;547.20;543.83;45,077,620.00;80,689.00
10/4/2018;593.95;595.00;564.00;572.20;568.68;58,394,116.40;102,130.00
10/3/2018;597.95;602.95;586.05;592.45;588.80;60,597,485.05;101,915.00
10/2/2018;608.90;608.90;590.00;598.20;594.52;59,022,241.65;98,783.00
10/1/2018;655.00;655.00;600.00;600.55;596.85;64,168,910.60;104,352.00
09/28/2018;641.65;654.95;634.00;644.05;640.08;53,109,518.30;82,509.00
09/27/2018;620.00;653.00;620.00;641.40;637.45;70,654,105.10;109,342.00
09/26/2018;634.80;647.45;626.50;629.40;625.52;36,647,591.80;57,776.00
09/25/2018;619.00;649.05;615.05;634.75;630.84;38,239,398.85;60,042.00
09/24/2018;640.00;649.75;600.00;618.30;614.49;44,197,751.55;71,244.00
09/21/2018;659.75;662.00;636.00;638.60;634.67;65,690,470.50;101,510.00
09/20/2018;656.00;668.95;638.00;659.75;655.69;98,399,683.95;151,182.00
09/19/2018;634.95;669.50;625.05;653.50;649.47;101,949,003.00;156,076.00
09/18/2018;600.00;644.90;597.00;635.70;631.78;68,733,994.75;111,127.00
09/17/2018;590.00;600.00;590.00;598.45;594.76;51,231,902.20;85,947.00
09/14/2018;599.00;609.90;583.00;599.00;595.31;24,129,609.00;40,371.00
09/13/2018;575.65;603.00;575.65;598.80;595.11;62,333,872.90;105,050.00
9/12/2018;563.05;577.95;563.05;575.45;571.91;15,858,563.35;27,758.00
9/11/2018;540.00;562.00;530.05;559.90;556.45;44,709,115.00;81,103.00
9/10/2018;570.00;578.95;553.55;558.55;555.11;17,825,829.95;31,866.00
9/7/2018;589.00;589.00;570.00;571.60;568.08;53,105,781.30;91,845.00
9/6/2018;590.00;595.00;566.00;573.95;570.41;61,233,005.65;104,943.00
9/5/2018;560.45;586.00;540.00;573.85;570.32;56,263,606.95;99,451.00
9/4/2018;553.55;580.00;553.55;560.55;557.10;40,806,412.30;72,159.00
9/3/2018;560.00;580.00;549.00;552.65;549.25;27,836,033.05;49,483.00
08/31/2018;538.95;577.00;530.05;549.65;546.26;151,302,671.85;0.00
08/30/2018;523.00;589.00;520.00;549.65;546.26;112,340,057.45;201,063.00
08/29/2018;492.70;521.00;492.55;515.35;512.18;64,050,416.85;125,367.00
08/28/2018;495.00;498.50;479.95;492.65;489.62;36,168,419.50;73,837.00
08/27/2018;471.00;497.95;471.00;495.15;492.10;38,348,088.05;78,248.00
08/24/2018;480.00;482.00;468.00;471.25;468.35;70,412,176.90;148,005.00
08/23/2018;487.00;493.00;481.05;487.70;484.70;66,054,239.65;135,157.00
08/22/2018;464.95;490.00;464.95;487.70;484.70;63,673,456.70;132,258.00
08/21/2018;463.05;470.00;461.35;464.95;462.09;75,910,636.45;163,125.00
08/17/2018;453.95;453.95;443.05;448.20;445.44;73,315,849.75;164,094.00
08/16/2018;453.00;459.00;450.00;454.20;451.40;63,989,762.85;140,666.00
08/15/2018;456.00;458.00;446.00;451.90;449.12;56,726,160.15;125,634.00
08/14/2018;445.00;457.00;437.80;454.75;451.95;49,538,926.65;111,084.00
08/13/2018;439.00;453.50;435.00;445.75;443.00;69,279,139.90;154,617.00
8/10/2018;428.95;445.00;422.00;444.70;441.96;62,843,687.15;143,956.00
8/9/2018;423.95;433.00;421.00;431.95;429.29;48,497,940.90;113,088.00
8/8/2018;432.05;440.00;425.00;427.80;425.16;61,240,439.10;142,729.00
8/7/2018;444.50;444.50;435.00;435.60;432.92;51,354,895.55;116,777.00
8/6/2018;451.95;451.95;442.15;444.80;442.06;41,099,801.70;92,386.00
8/3/2018;445.05;454.50;445.05;451.90;449.12;46,263,492.65;102,407.00
8/2/2018;440.00;445.00;436.10;438.80;436.10;70,870,251.60;160,459.00
8/1/2018;451.15;451.15;442.35;443.00;440.27;91,882,032.45;207,018.00
07/31/2018;448.00;453.00;446.20;451.10;448.32;45,944,769.45;102,353.00
07/30/2018;455.55;458.00;440.45;447.75;444.99;68,772,301.40;153,804.00
07/27/2018;459.10;471.95;452.15;453.40;450.61;91,487,972.75;199,350.00
07/26/2018;470.00;470.00;450.20;456.80;453.99;91,675,485.55;201,179.00
07/25/2018;469.95;472.50;465.00;472.00;469.09;67,561,697.15;144,168.00
07/24/2018;455.00;471.00;455.00;468.45;465.56;91,003,505.05;195,733.00
07/23/2018;447.60;455.70;447.50;453.55;450.76;50,106,124.80;110,861.00
07/20/2018;430.05;455.00;430.05;449.60;446.83;132,887,183.60;299,233.00
07/19/2018;426.95;432.95;424.00;430.00;427.35;42,302,460.70;98,624.00
07/18/2018;420.75;433.00;420.00;431.85;429.19;60,001,446.25;139,784.00
07/17/2018;411.05;424.00;411.00;422.90;420.29;63,767,586.30;152,093.00
07/16/2018;411.80;412.00;406.65;410.10;407.57;67,072,501.40;163,704.00
07/13/2018;410.95;413.00;409.25;411.00;408.47;35,461,104.30;86,314.00
7/12/2018;404.00;412.85;404.00;409.95;407.42;80,030,570.10;195,355.00
7/11/2018;411.00;415.00;400.00;401.75;399.28;99,362,756.25;244,866.00
7/10/2018;421.05;425.00;408.05;412.95;410.41;49,352,538.60;119,229.00
7/6/2018;419.95;420.00;405.00;407.35;404.84;52,126,088.20;126,691.00
7/5/2018;418.00;423.40;412.00;421.05;418.46;98,992,899.95;236,541.00
7/4/2018;409.00;427.10;408.00;422.00;419.40;50,485,083.50;121,582.00
7/3/2018;385.00;407.00;385.00;406.75;404.24;105,562,919.40;262,891.00
7/2/2018;387.00;392.95;374.00;375.70;373.39;139,284,498.95;361,767.00
06/29/2018;397.00;407.95;387.00;390.00;387.60;92,274,615.65;232,729.00
06/28/2018;395.00;407.80;388.50;396.85;394.41;98,952,881.10;249,970.00
06/27/2018;416.00;416.95;388.00;389.40;387.00;113,876,920.10;286,892.00
06/26/2018;423.00;423.00;410.55;417.10;414.53;83,871,455.60;200,329.00
06/25/2018;448.00;448.00;410.00;423.60;420.99;75,774,028.50;177,093.00
06/22/2018;480.00;480.00;452.55;458.00;455.18;68,293,166.05;147,902.00
06/21/2018;490.00;492.00;468.00;470.20;467.30;139,110,602.70;287,393.00
06/19/2018;447.00;477.95;447.00;465.80;462.93;61,757,248.85;133,262.00
06/18/2018;475.00;475.00;443.05;446.15;443.40;56,472,194.35;125,026.00
06/15/2018;473.00;482.00;466.00;481.05;478.09;56,395,551.10;118,486.00
06/14/2018;460.00;480.00;460.00;479.55;476.60;67,220,099.65;142,834.00
06/13/2018;456.00;464.00;446.05;459.85;457.02;46,549,340.20;101,891.00
6/12/2018;471.75;471.75;449.00;456.30;453.49;45,313,243.40;98,343.00
6/11/2018;462.00;472.50;457.00;471.80;468.89;81,719,916.55;175,960.00
6/8/2018;465.00;472.45;449.90;461.55;458.71;72,296,595.75;158,017.00
6/7/2018;443.95;455.00;440.00;452.90;450.11;78,635,291.10;176,028.00
6/6/2018;457.00;457.00;436.15;439.45;436.74;70,292,677.55;159,143.00
6/5/2018;450.10;470.00;448.00;455.05;452.25;64,334,385.35;141,870.00
6/4/2018;458.00;460.95;445.00;448.95;446.18;33,797,569.35;74,890.00
6/1/2018;453.00;462.00;450.00;455.75;452.94;57,734,899.95;126,962.00
05/31/2018;452.00;456.95;443.50;453.75;450.95;43,483,656.85;96,414.00
05/30/2018;467.00;469.00;448.00;451.90;449.12;47,461,054.10;104,001.00
05/29/2018;456.05;474.45;456.05;465.15;462.28;97,646,258.85;207,330.00
05/28/2018;465.00;465.00;443.00;445.85;443.10;27,650,534.95;61,253.00
05/24/2018;475.00;475.00;455.00;470.50;467.60;61,472,748.60;130,980.00
05/23/2018;479.00;482.85;473.00;475.75;472.82;33,075,317.90;69,327.00
05/22/2018;490.30;490.50;475.00;478.85;475.90;36,065,882.65;74,784.00
05/21/2018;495.00;495.00;486.00;490.25;487.23;34,920,614.75;71,191.00
05/18/2018;490.05;499.00;490.05;495.00;491.95;25,429,605.05;51,402.00
05/17/2018;491.35;497.00;486.25;492.30;489.27;29,268,976.30;59,562.00
05/16/2018;475.00;490.00;468.10;484.35;481.37;110,311,564.85;231,814.00
05/15/2018;511.00;524.95;479.00;480.30;477.34;83,826,780.00;167,913.00
05/14/2018;500.10;515.00;494.55;512.55;509.39;105,189,889.95;206,849.00
5/11/2018;479.50;505.00;479.50;502.15;499.06;127,462,486.30;258,617.00
5/10/2018;456.05;482.00;456.05;478.45;475.50;93,347,714.05;196,636.00
5/9/2018;434.00;455.00;434.00;454.30;451.50;78,140,647.95;174,323.00
5/8/2018;430.00;445.95;425.05;432.10;429.44;154,978,368.60;354,173.00
5/7/2018;434.00;445.00;434.00;437.80;435.10;80,255,260.40;182,818.00
5/4/2018;440.00;450.50;432.00;433.35;430.68;60,786,285.10;138,108.00
5/3/2018;441.90;449.00;435.00;446.40;443.65;67,238,207.80;151,741.00
5/2/2018;455.00;455.00;440.00;441.35;438.63;47,134,235.75;106,554.00
04/27/2018;458.95;458.95;447.00;456.55;453.74;34,323,785.20;75,753.00
04/26/2018;450.05;461.85;449.10;459.90;457.07;47,048,843.30;103,359.00
04/25/2018;450.00;454.00;445.05;451.80;449.02;54,808,495.90;121,272.00
04/24/2018;460.15;468.00;453.00;453.85;451.05;42,608,777.70;92,835.00
04/23/2018;458.50;462.95;456.00;459.85;457.02;45,983,349.65;99,923.00
04/20/2018;463.00;463.00;455.55;457.25;454.43;25,107,377.95;54,847.00
04/19/2018;462.00;464.00;456.00;463.20;460.35;89,531,234.85;194,558.00
04/18/2018;458.00;464.00;457.00;458.85;456.02;48,984,217.15;106,026.00
04/17/2018;445.00;459.95;445.00;455.65;452.84;38,037,452.15;83,324.00
04/16/2018;451.00;452.70;440.00;442.10;439.38;32,288,428.60;72,795.00
04/13/2018;452.50;453.95;448.55;451.80;449.02;16,429,829.00;36,426.00
4/12/2018;447.00;452.50;446.60;451.60;448.82;33,578,346.00;74,603.00
4/11/2018;444.00;448.00;444.00;446.60;443.85;32,710,220.05;73,376.00
4/10/2018;436.55;447.60;433.00;443.55;440.82;32,612,763.15;73,804.00
4/9/2018;430.00;435.00;430.00;433.00;430.33;31,920,137.20;73,694.00
4/6/2018;434.95;434.95;425.25;429.25;426.61;13,924,243.85;32,502.00
4/5/2018;430.15;436.95;430.15;433.30;430.63;23,062,412.95;53,163.00
4/4/2018;430.00;431.00;424.10;429.45;426.80;16,477,878.00;38,528.00
4/3/2018;431.00;438.00;428.35;434.80;432.12;16,385,832.75;37,686.00
03/28/2018;431.00;437.85;431.00;432.00;429.34;29,265,232.75;67,582.00
03/27/2018;439.50;441.00;430.00;430.00;427.35;27,055,367.25;61,979.00
03/26/2018;426.15;442.00;426.15;440.55;437.84;51,618,666.85;118,213.00
03/23/2018;432.10;434.25;420.00;422.75;420.15;83,865,688.70;196,923.00
03/22/2018;444.30;444.30;430.00;431.05;428.39;23,464,905.05;53,643.00
03/21/2018;436.05;448.00;435.00;444.50;441.76;29,076,131.65;65,500.00
03/20/2018;429.00;434.50;428.05;431.50;428.84;34,669,810.80;80,215.00
03/19/2018;434.05;434.05;425.00;426.40;423.77;40,790,218.75;95,180.00
03/16/2018;439.55;445.95;434.00;434.45;431.77;24,071,270.90;54,899.00
03/15/2018;442.00;447.95;434.25;438.25;435.55;50,778,796.40;116,138.00
03/14/2018;449.95;449.95;437.50;437.65;434.95;42,213,273.10;95,772.00
03/13/2018;446.60;453.00;443.50;446.50;443.75;24,185,699.75;54,287.00
3/12/2018;454.90;455.00;443.50;446.50;443.75;62,084,639.50;138,873.00
3/9/2018;454.00;465.00;452.05;454.90;452.10;65,275,057.30;142,511.00
3/8/2018;456.30;462.00;450.00;454.20;451.40;20,774,541.75;45,576.00
3/7/2018;460.00;460.00;452.25;456.30;453.49;7,590,227.50;16,617.00
3/6/2018;460.00;461.90;451.90;461.10;458.26;37,737,223.65;82,551.00
3/5/2018;454.00;464.00;451.00;451.90;449.12;52,479,050.60;115,370.00
3/2/2018;452.00;457.00;447.00;452.05;449.27;58,055,413.65;128,572.00
3/1/2018;467.00;470.00;458.50;461.15;458.31;44,637,710.95;96,301.00
02/28/2018;482.40;482.40;466.00;469.85;466.96;30,528,249.65;65,110.00
02/27/2018;482.00;487.00;469.00;476.50;473.56;63,602,012.50;134,325.00
02/26/2018;471.55;484.95;471.00;480.05;477.09;44,001,760.70;92,124.00
02/23/2018;475.00;480.45;469.00;469.50;466.61;44,345,370.35;93,458.00
02/22/2018;455.15;479.45;455.15;474.20;471.28;38,922,808.50;82,702.00
02/21/2018;460.00;469.95;460.00;465.70;462.83;58,375,625.35;125,551.00
02/20/2018;467.00;469.00;460.50;461.00;458.16;30,394,208.00;65,491.00
02/19/2018;460.30;468.00;460.00;467.10;464.22;14,121,018.05;30,431.00
02/16/2018;451.50;463.95;448.05;459.65;456.82;49,977,150.95;109,469.00
02/15/2018;457.50;463.00;450.10;451.00;448.22;43,731,681.50;96,213.00
02/14/2018;440.00;457.80;438.50;457.35;454.53;74,555,397.70;165,878.00
2/9/2018;430.50;438.30;413.00;421.85;419.25;74,297,269.60;175,701.00
2/8/2018;439.10;448.00;429.00;434.00;431.33;74,944,598.55;172,669.00
2/7/2018;449.00;460.00;435.00;438.10;435.40;63,368,661.15;142,801.00
2/6/2018;437.50;453.30;427.25;447.40;444.64;133,015,986.15;298,185.00
2/5/2018;455.50;457.00;437.50;438.70;436.00;64,692,884.60;145,644.00
2/2/2018;475.00;475.00;451.05;455.05;452.25;59,150,983.60;128,178.00
2/1/2018;480.00;480.00;465.05;475.15;472.22;27,631,591.35;57,980.00
01/31/2018;473.00;479.95;472.00;478.10;475.15;53,583,837.65;112,298.00
01/30/2018;485.50;485.50;468.00;471.90;468.99;84,624,293.55;179,260.00
01/29/2018;509.95;509.95;483.00;485.35;482.36;108,017,973.25;221,610.00
01/26/2018;518.40;518.40;507.10;510.00;506.86;45,917,876.00;90,062.00
01/25/2018;520.00;520.00;515.00;518.65;515.46;77,496,942.45;149,585.00
01/24/2018;501.00;520.00;500.00;517.95;514.76;85,169,214.70;166,931.00
01/23/2018;485.00;501.75;485.00;499.90;496.82;83,822,190.00;168,922.00
01/22/2018;472.50;484.50;472.50;482.85;479.88;38,994,101.25;80,959.00
01/19/2018;483.00;483.00;472.50;473.05;470.14;60,311,214.30;127,148.00
01/18/2018;481.00;483.95;470.00;483.00;480.02;51,809,389.85;108,011.00
01/17/2018;482.00;485.00;476.70;481.00;478.04;48,457,590.25;101,022.00
01/16/2018;489.95;489.95;476.00;482.15;479.18;83,116,052.50;172,726.00
01/15/2018;472.00;492.80;471.00;491.95;488.92;39,020,203.55;80,966.00
1/12/2018;464.00;472.00;460.05;470.55;467.65;64,064,190.10;136,597.00
1/11/2018;442.55;463.95;442.55;462.50;459.65;69,873,089.75;152,522.00
1/10/2018;455.00;455.00;444.50;446.60;443.85;39,738,021.20;88,776.00
1/9/2018;450.05;460.00;445.00;457.00;454.18;109,258,507.10;244,856.00
1/8/2018;432.25;450.00;432.00;449.20;446.43;60,763,380.30;137,271.00
1/5/2018;439.70;442.00;430.00;431.75;429.09;45,807,853.10;104,645.00
1/4/2018;436.10;440.00;427.00;439.70;436.99;47,669,144.70;109,161.00
1/3/2018;436.00;441.10;431.15;440.15;437.44;55,245,434.15;126,375.00
1/2/2018;423.05;435.00;423.05;434.15;431.48;51,832,376.75;120,499.00
12/29/2017;425.00;428.00;416.10;421.75;419.15;36,296,936.60;86,239.00
12/28/2017;407.00;427.00;406.00;422.10;419.50;55,754,584.60;132,346.00
12/27/2017;402.50;410.60;400.70;405.10;402.60;27,325,909.10;67,183.00
12/26/2017;401.50;404.00;396.50;399.70;397.24;70,479,742.15;176,720.00
12/22/2017;394.00;402.45;394.00;401.00;398.53;28,757,286.50;71,880.00
12/21/2017;392.00;395.90;387.80;394.25;391.82;27,619,160.35;70,263.00
12/20/2017;372.05;391.10;372.00;387.75;385.36;51,210,724.70;133,186.00
12/19/2017;368.50;376.00;368.50;370.40;368.12;44,430,108.10;120,068.00
12/18/2017;369.00;375.50;369.00;371.65;369.36;22,909,616.35;61,357.00
12/15/2017;380.00;384.00;368.00;368.80;366.53;60,812,965.45;163,679.00
12/14/2017;375.00;384.00;375.00;379.35;377.01;27,359,131.35;71,704.00
12/13/2017;378.50;384.00;373.00;375.85;373.53;43,450,370.20;114,584.00
12/12/2017;382.00;386.95;377.00;378.40;376.07;35,472,410.35;92,827.00
12/11/2017;384.00;391.95;380.25;382.00;379.65;22,404,897.65;58,408.00
12/7/2017;387.00;392.00;383.00;384.65;382.28;12,314,810.30;31,721.00
12/6/2017;384.50;391.50;380.05;387.00;384.62;25,868,988.00;67,183.00
12/5/2017;397.00;397.60;383.00;384.70;382.33;42,374,815.55;108,921.00
12/4/2017;392.05;399.50;392.05;397.30;394.85;23,108,258.10;58,165.00
12/1/2017;390.05;399.45;390.05;396.20;393.76;12,789,317.85;32,258.00
11/30/2017;390.00;392.95;386.55;391.65;389.24;11,685,285.05;29,965.00
11/29/2017;390.05;394.00;389.00;390.20;387.80;19,007,547.45;48,538.00
11/28/2017;393.90;394.50;389.00;392.10;389.68;26,725,307.50;68,226.00
11/27/2017;403.00;403.00;392.05;394.30;391.87;31,743,721.45;80,442.00
11/24/2017;409.00;410.00;401.00;402.35;399.87;29,829,965.55;73,852.00
11/23/2017;404.00;408.00;404.00;407.00;404.49;8,743,086.40;21,563.00
11/22/2017;405.00;408.50;401.50;403.00;400.52;25,335,415.25;62,561.00
11/21/2017;400.00;404.50;386.00;402.80;400.32;19,072,416.50;47,486.00
11/17/2017;404.00;409.90;397.05;401.75;399.28;12,181,447.90;30,172.00
11/16/2017;400.00;404.50;394.00;403.95;401.46;32,580,084.95;81,076.00
11/15/2017;392.00;397.45;379.05;388.30;385.91;58,090,380.35;149,498.00
11/14/2017;402.00;409.70;391.00;392.00;389.59;27,724,829.55;70,097.00
11/13/2017;410.00;410.00;400.00;404.00;401.51;30,666,990.80;75,744.00
11/10/2017;423.00;424.20;400.00;404.40;401.91;40,619,949.65;99,538.00
11/9/2017;434.75;443.30;421.00;423.60;420.99;29,011,386.00;66,626.00
11/8/2017;437.50;438.00;424.05;434.75;432.07;41,379,603.15;96,079.00
11/7/2017;439.15;449.95;436.00;437.35;434.66;47,418,582.30;107,764.00
11/3/2017;430.00;434.50;429.00;433.45;430.78;23,043,870.35;53,267.00
